Timestamp,Rede,Token,Cotação USD,Cotação BRL,Preço do Gas (em gwei)
2026-01-31T22:48:02.729Z,Polygon,polygon-ecosystem-token,0.1016,0.5341,652.8082995160
2026-01-31T23:01:30.302Z,Ethereum,ethereum,2416.5200,12707.7500,0.0999130640
2026-01-31T23:01:32.460Z,BNB Chain,binancecoin,772.9900,4064.9200,0.0500000000
2026-01-31T23:01:33.176Z,Polygon,polygon-ecosystem-token,0.1018,0.5353,728.7498942720
2026-01-31T23:15:11.048Z,BNB Chain,binancecoin,775.3100,4077.1300,0.0500000000
2026-01-31T23:15:13.816Z,Polygon,polygon-ecosystem-token,0.1023,0.5379,695.2745555210
2026-01-31T23:30:52.925Z,BNB Chain,binancecoin,780.8300,4106.1700,0.0500000000
2026-01-31T23:30:55.802Z,Polygon,polygon-ecosystem-token,0.1037,0.5456,391.1128449180
2026-01-31T23:46:35.117Z,Ethereum,ethereum,2444.6700,12855.7800,0.1872703910
2026-01-31T23:46:37.688Z,BNB Chain,binancecoin,780.7200,4105.5800,0.0500000000
2026-01-31T23:46:38.505Z,Polygon,polygon-ecosystem-token,0.1038,0.5457,799.1931450930
2026-02-01T00:01:27.526Z,BNB Chain,binancecoin,780.6100,4104.9900,0.0500000000
2026-02-01T00:01:29.891Z,Polygon,polygon-ecosystem-token,0.1036,0.5449,854.0997024390
2026-02-01T00:17:40.220Z,BNB Chain,binancecoin,782.9200,4117.1500,0.0500000000
2026-02-01T00:17:42.994Z,Polygon,polygon-ecosystem-token,0.1043,0.5484,574.5089952860
2026-02-01T00:32:55.376Z,BNB Chain,binancecoin,783.5400,4120.4000,0.0500000000
2026-02-01T00:32:59.074Z,Polygon,polygon-ecosystem-token,0.1047,0.5506,687.6323202440
2026-02-01T00:45:59.667Z,BNB Chain,binancecoin,782.8500,4116.7500,0.0500000000
2026-02-01T00:46:01.836Z,Polygon,polygon-ecosystem-token,0.1043,0.5484,414.9389661360
2026-02-01T01:02:11.756Z,BNB Chain,binancecoin,784.8500,4127.3100,0.0500000000
2026-02-01T01:02:14.533Z,Polygon,polygon-ecosystem-token,0.1046,0.5500,519.2641640120
2026-02-01T01:15:13.062Z,Ethereum,ethereum,2437.5400,12818.3000,0.0828439750
2026-02-01T01:15:15.937Z,BNB Chain,binancecoin,782.4200,4114.5300,0.0500000000
2026-02-01T01:15:16.651Z,Polygon,polygon-ecosystem-token,0.1042,0.5478,487.5981795790
2026-02-01T01:30:28.614Z,BNB Chain,binancecoin,782.1600,4113.1500,0.0500000000
2026-02-01T01:30:30.684Z,Polygon,polygon-ecosystem-token,0.1044,0.5492,910.1852887270
2026-02-01T01:45:10.909Z,Ethereum,ethereum,2434.2100,12800.7700,0.0951189850
2026-02-01T01:45:13.684Z,BNB Chain,binancecoin,781.0400,4107.2600,0.0500000000
2026-02-01T01:45:14.908Z,Polygon,polygon-ecosystem-token,0.1050,0.5523,256.5470145470
2026-02-01T02:00:10.912Z,Ethereum,ethereum,2441.8600,12840.9900,0.0893465210
2026-02-01T02:00:13.380Z,BNB Chain,binancecoin,783.8300,4121.9400,0.0500000000
2026-02-01T02:00:14.092Z,Polygon,polygon-ecosystem-token,0.1056,0.5554,354.4223937520
2026-02-01T02:15:27.098Z,BNB Chain,binancecoin,786.5000,4135.9500,0.0500000000
2026-02-01T02:15:29.447Z,Polygon,polygon-ecosystem-token,0.1054,0.5542,524.3656425910
2026-02-01T02:30:25.906Z,BNB Chain,binancecoin,785.1500,4128.8700,0.0500000000
2026-02-01T02:30:28.679Z,Polygon,polygon-ecosystem-token,0.1053,0.5536,404.0348710300
2026-02-01T02:45:11.170Z,Ethereum,ethereum,2449.0600,12878.8900,0.0710331140
2026-02-01T02:45:14.150Z,BNB Chain,binancecoin,787.8200,4142.8900,0.0500000000
2026-02-01T02:45:14.864Z,Polygon,polygon-ecosystem-token,0.1063,0.5589,478.7575208130
2026-02-01T03:00:11.176Z,Ethereum,ethereum,2451.8200,12893.4100,0.0699469580
2026-02-01T03:00:13.334Z,BNB Chain,binancecoin,786.2800,4134.8000,0.0500000000
2026-02-01T03:00:14.150Z,Polygon,polygon-ecosystem-token,0.1064,0.5596,422.9816772600
2026-02-01T03:15:10.672Z,Ethereum,ethereum,2446.7100,12866.5300,0.0787888290
2026-02-01T03:15:12.939Z,BNB Chain,binancecoin,782.3200,4113.9900,0.0500000000
2026-02-01T03:15:14.675Z,Polygon,polygon-ecosystem-token,0.1069,0.5620,653.3981276040
2026-02-01T03:30:11.441Z,Ethereum,ethereum,2440.8200,12835.5500,0.0708332970
2026-02-01T03:30:13.702Z,BNB Chain,binancecoin,780.6200,4105.0500,0.0500000000
2026-02-01T03:30:14.416Z,Polygon,polygon-ecosystem-token,0.1072,0.5638,511.7516162580
2026-02-01T03:45:10.804Z,Ethereum,ethereum,2439.2900,12827.4700,0.0718910240
2026-02-01T03:45:13.638Z,BNB Chain,binancecoin,780.2000,4102.8600,0.0500000000
2026-02-01T03:45:14.802Z,Polygon,polygon-ecosystem-token,0.1070,0.5629,869.7370333970
2026-02-01T04:00:10.789Z,Ethereum,ethereum,2441.8100,12840.7500,0.0676393850
2026-02-01T04:00:14.176Z,BNB Chain,binancecoin,782.5400,4115.1600,0.0500000000
2026-02-01T04:00:14.845Z,Polygon,polygon-ecosystem-token,0.1070,0.5627,423.1849269640
2026-02-01T04:15:11.148Z,Ethereum,ethereum,2448.6300,12876.6000,0.0726807970
2026-02-01T04:15:13.924Z,BNB Chain,binancecoin,783.6100,4120.7400,0.0500000000
2026-02-01T04:15:14.640Z,Polygon,polygon-ecosystem-token,0.1070,0.5628,619.6301442220
2026-02-01T04:30:10.501Z,Ethereum,ethereum,2444.5900,12855.3500,0.0721613690
2026-02-01T04:30:13.409Z,BNB Chain,binancecoin,782.0000,4112.2900,0.0500000000
2026-02-01T04:30:14.053Z,Polygon,polygon-ecosystem-token,0.1068,0.5618,479.5949946690
2026-02-01T04:45:11.131Z,Ethereum,ethereum,2448.7300,12877.1200,0.0717390940
2026-02-01T04:45:13.694Z,BNB Chain,binancecoin,781.9400,4111.9600,0.0500000000
2026-02-01T04:45:14.431Z,Polygon,polygon-ecosystem-token,0.1068,0.5618,353.9939918860
2026-02-01T05:00:10.656Z,Ethereum,ethereum,2447.7900,12872.2200,0.0740284730
2026-02-01T05:00:13.146Z,BNB Chain,binancecoin,781.6300,4110.3400,0.0500000000
2026-02-01T05:00:13.760Z,Polygon,polygon-ecosystem-token,0.1070,0.5628,386.6362778670
2026-02-01T05:15:11.251Z,Ethereum,ethereum,2437.9900,12820.6500,0.0666446380
2026-02-01T05:15:14.741Z,BNB Chain,binancecoin,780.2200,4102.9500,0.0500000000
2026-02-01T05:15:15.454Z,Polygon,polygon-ecosystem-token,0.1062,0.5586,396.7088178280
2026-02-01T05:30:10.219Z,Ethereum,ethereum,2443.9600,12852.0700,0.0915111140
2026-02-01T05:30:12.482Z,BNB Chain,binancecoin,782.4500,4114.6500,0.0500000000
2026-02-01T05:30:13.296Z,Polygon,polygon-ecosystem-token,0.1065,0.5602,373.4698690100
2026-02-01T05:45:11.624Z,Ethereum,ethereum,2431.4600,12786.3300,0.0754168750
2026-02-01T05:45:14.850Z,BNB Chain,binancecoin,779.3100,4098.1800,0.0500000000
2026-02-01T05:45:15.563Z,Polygon,polygon-ecosystem-token,0.1063,0.5589,237.8652225690
2026-02-01T06:00:11.001Z,Ethereum,ethereum,2427.7500,12766.8000,0.0708930220
2026-02-01T06:00:13.992Z,BNB Chain,binancecoin,779.5900,4099.6500,0.0500000000
2026-02-01T06:00:15.060Z,Polygon,polygon-ecosystem-token,0.1063,0.5589,356.6198437370
2026-02-01T06:15:11.684Z,Ethereum,ethereum,2434.4000,12801.8000,0.0851288660
2026-02-01T06:15:14.602Z,BNB Chain,binancecoin,781.3100,4108.6900,0.0500000000
2026-02-01T06:15:15.281Z,Polygon,polygon-ecosystem-token,0.1069,0.5619,458.2808844130
2026-02-01T06:30:10.784Z,Ethereum,ethereum,2432.3500,12791.0100,0.0776949070
2026-02-01T06:30:13.360Z,BNB Chain,binancecoin,780.4200,4104.0000,0.0500000000
2026-02-01T06:30:14.170Z,Polygon,polygon-ecosystem-token,0.1069,0.5624,879.7052721440
2026-02-01T06:45:19.188Z,Ethereum,ethereum,2417.6000,12713.4100,0.0743028230
2026-02-01T06:45:21.915Z,BNB Chain,binancecoin,778.5400,4094.0900,0.0500000000
2026-02-01T06:45:22.676Z,Polygon,polygon-ecosystem-token,0.1065,0.5600,337.9143721020
2026-02-01T07:00:11.804Z,Ethereum,ethereum,2416.9500,12710.0100,0.0733377200
2026-02-01T07:00:14.476Z,BNB Chain,binancecoin,777.0200,4086.1100,0.0500000000
2026-02-01T07:00:15.188Z,Polygon,polygon-ecosystem-token,0.1065,0.5602,560.2977570370
2026-02-01T07:15:11.703Z,Ethereum,ethereum,2402.6900,12635.0200,0.0842050990
2026-02-01T07:15:13.964Z,BNB Chain,binancecoin,774.9400,4075.1800,0.0500000000
2026-02-01T07:15:14.681Z,Polygon,polygon-ecosystem-token,0.1068,0.5615,895.4102872400
2026-02-01T07:30:25.799Z,Ethereum,ethereum,2402.8300,12635.7800,0.0773711250
2026-02-01T07:30:27.961Z,BNB Chain,binancecoin,773.7400,4068.8900,0.0500000000
2026-02-01T07:30:29.698Z,Polygon,polygon-ecosystem-token,0.1067,0.5612,427.5445519950
2026-02-01T07:45:45.959Z,BNB Chain,binancecoin,780.2400,4103.0300,0.0500000000
2026-02-01T07:45:48.326Z,Polygon,polygon-ecosystem-token,0.1074,0.5650,527.0282691790
2026-02-01T08:01:10.963Z,BNB Chain,binancecoin,777.6700,4089.5100,0.0500000000
2026-02-01T08:01:13.740Z,Polygon,polygon-ecosystem-token,0.1074,0.5648,569.1176418850
2026-02-01T08:15:50.247Z,BNB Chain,binancecoin,778.5600,4094.2100,0.0500000000
2026-02-01T08:15:53.299Z,Polygon,polygon-ecosystem-token,0.1069,0.5624,511.6984921270
2026-02-01T08:32:52.570Z,Ethereum,ethereum,2399.2100,12616.7100,0.0747604790
2026-02-01T08:32:54.942Z,BNB Chain,binancecoin,775.2700,4076.9300,0.0500000000
2026-02-01T08:32:55.648Z,Polygon,polygon-ecosystem-token,0.1064,0.5596,492.3106751340
2026-02-01T08:46:07.928Z,BNB Chain,binancecoin,781.4200,4109.2500,0.0500000000
2026-02-01T08:46:10.399Z,Polygon,polygon-ecosystem-token,0.1072,0.5637,334.3433348920
2026-02-01T09:01:11.928Z,Ethereum,ethereum,2410.2700,12674.9000,0.0594819670
2026-02-01T09:01:14.399Z,BNB Chain,binancecoin,778.3000,4092.8500,0.0500000000
2026-02-01T09:01:15.111Z,Polygon,polygon-ecosystem-token,0.1068,0.5616,473.4926614880
2026-02-01T09:15:10.993Z,BNB Chain,binancecoin,778.9900,4096.4900,0.0500000000
2026-02-01T09:15:14.486Z,Polygon,polygon-ecosystem-token,0.1070,0.5626,501.3627199090
2026-02-01T09:31:27.489Z,Ethereum,ethereum,2410.3700,12675.3900,0.0622686330
2026-02-01T09:31:30.069Z,BNB Chain,binancecoin,776.7100,4084.4900,0.0500000000
2026-02-01T09:31:30.873Z,Polygon,polygon-ecosystem-token,0.1067,0.5609,652.0547286440
2026-02-01T09:46:42.097Z,BNB Chain,binancecoin,779.5300,4099.3400,0.0500000000
2026-02-01T09:46:44.257Z,Polygon,polygon-ecosystem-token,0.1068,0.5619,387.6693893580
2026-02-01T10:00:12.994Z,BNB Chain,binancecoin,780.5100,4104.4700,0.0500000000
2026-02-01T10:00:18.227Z,Polygon,polygon-ecosystem-token,0.1070,0.5629,814.4735487790
2026-02-01T10:15:26.448Z,BNB Chain,binancecoin,780.8700,4106.3500,0.0500000000
2026-02-01T10:15:28.483Z,Polygon,polygon-ecosystem-token,0.1074,0.5649,609.3827831440
2026-02-01T10:30:10.560Z,BNB Chain,binancecoin,778.6900,4094.9100,0.0500000000
2026-02-01T10:30:13.655Z,Polygon,polygon-ecosystem-token,0.1073,0.5645,402.4115952830
2026-02-01T10:46:18.159Z,BNB Chain,binancecoin,772.4300,4061.9900,0.0500000000
2026-02-01T10:46:20.323Z,Polygon,polygon-ecosystem-token,0.1059,0.5570,436.4649593710
2026-02-01T11:00:49.102Z,BNB Chain,binancecoin,769.1800,4044.8900,0.0500000000
2026-02-01T11:00:51.369Z,Polygon,polygon-ecosystem-token,0.1053,0.5536,649.6913671830
2026-02-01T11:15:10.097Z,BNB Chain,binancecoin,770.7700,4053.2500,0.0500000000
2026-02-01T11:15:12.257Z,Polygon,polygon-ecosystem-token,0.1055,0.5547,290.5088929720
2026-02-01T11:31:08.248Z,BNB Chain,binancecoin,768.5200,4041.4200,0.0500000000
2026-02-01T11:31:10.715Z,Polygon,polygon-ecosystem-token,0.1053,0.5538,527.7704623730
2026-02-01T11:45:46.229Z,BNB Chain,binancecoin,773.9200,4069.8400,0.0500000000
2026-02-01T11:45:48.497Z,Polygon,polygon-ecosystem-token,0.1059,0.5567,406.6531030620
2026-02-01T12:00:10.279Z,BNB Chain,binancecoin,773.2400,4066.2400,0.0500000000
2026-02-01T12:00:13.567Z,Polygon,polygon-ecosystem-token,0.1059,0.5568,320.4722810250
2026-02-01T12:16:07.314Z,BNB Chain,binancecoin,770.3500,4051.0400,0.0500000000
2026-02-01T12:16:09.479Z,Polygon,polygon-ecosystem-token,0.1056,0.5553,548.4455122070
2026-02-01T12:31:37.211Z,BNB Chain,binancecoin,768.2000,4039.7200,0.0500000000
2026-02-01T12:31:39.579Z,Polygon,polygon-ecosystem-token,0.1056,0.5554,459.3702680020
2026-02-01T12:45:44.807Z,BNB Chain,binancecoin,770.9900,4054.4200,0.0500000000
2026-02-01T12:45:47.296Z,Polygon,polygon-ecosystem-token,0.1058,0.5562,863.2101326420
2026-02-01T13:01:08.533Z,BNB Chain,binancecoin,768.8700,4043.2800,0.0500000000
2026-02-01T13:01:10.898Z,Polygon,polygon-ecosystem-token,0.1055,0.5549,628.4282048930
2026-02-01T13:15:11.854Z,BNB Chain,binancecoin,772.1700,4060.6000,0.0500000000
2026-02-01T13:15:14.733Z,Polygon,polygon-ecosystem-token,0.1059,0.5569,421.4004683100
2026-02-01T13:33:25.132Z,Ethereum,ethereum,2397.0900,12605.5800,0.1666750230
2026-02-01T13:33:27.497Z,BNB Chain,binancecoin,770.7900,4053.3400,0.0500000000
2026-02-01T13:33:28.213Z,Polygon,polygon-ecosystem-token,0.1057,0.5561,637.9678274000
2026-02-01T13:48:28.015Z,Ethereum,ethereum,2390.6900,12571.9300,0.2107677730
2026-02-01T13:48:33.557Z,BNB Chain,binancecoin,769.5600,4046.8700,0.0500000000
2026-02-01T13:48:34.409Z,Polygon,polygon-ecosystem-token,0.1054,0.5545,666.7914848970
2026-02-01T14:00:10.640Z,Ethereum,ethereum,2378.3500,12507.0300,0.3964510400
2026-02-01T14:00:11.978Z,BNB Chain,binancecoin,765.0000,4022.8900,0.0500000000
2026-02-01T14:00:12.695Z,Polygon,polygon-ecosystem-token,0.1044,0.5492,851.6365991840
2026-02-01T14:16:35.123Z,BNB Chain,binancecoin,761.9500,4006.8400,0.0500000000
2026-02-01T14:16:37.868Z,Polygon,polygon-ecosystem-token,0.1045,0.5495,611.3987304810
2026-02-01T14:30:49.208Z,Ethereum,ethereum,2358.0800,12400.4500,0.7147633720
2026-02-01T14:30:51.571Z,BNB Chain,binancecoin,756.6800,3979.1500,0.0500000000
2026-02-01T14:30:53.212Z,Polygon,polygon-ecosystem-token,0.1039,0.5464,615.3253673860
2026-02-01T14:45:56.136Z,BNB Chain,binancecoin,753.7600,3963.7700,0.0500000000
2026-02-01T14:45:58.540Z,Polygon,polygon-ecosystem-token,0.1034,0.5439,994.0459298970
2026-02-01T15:01:17.272Z,BNB Chain,binancecoin,762.9900,4012.3100,0.0500000000
2026-02-01T15:01:19.533Z,Polygon,polygon-ecosystem-token,0.1043,0.5482,689.7596662260
2026-02-01T15:16:05.355Z,BNB Chain,binancecoin,753.3500,3961.6300,0.0500000000
2026-02-01T15:16:07.968Z,Polygon,polygon-ecosystem-token,0.1035,0.5444,530.6182494740
2026-02-01T15:31:45.764Z,BNB Chain,binancecoin,746.8500,3927.4700,0.0500000000
2026-02-01T15:31:47.915Z,Polygon,polygon-ecosystem-token,0.1025,0.5390,743.7078668180
2026-02-01T15:45:41.762Z,BNB Chain,binancecoin,746.3600,3924.8700,0.0500000000
2026-02-01T15:45:44.026Z,Polygon,polygon-ecosystem-token,0.1022,0.5374,765.9940829840
2026-02-01T16:01:41.651Z,BNB Chain,binancecoin,750.6200,3947.2800,0.0500000000
2026-02-01T16:01:43.990Z,Polygon,polygon-ecosystem-token,0.1029,0.5412,1096.4869767730
2026-02-01T16:17:33.929Z,BNB Chain,binancecoin,752.4100,3956.6800,0.0500000000
2026-02-01T16:17:36.191Z,Polygon,polygon-ecosystem-token,0.1028,0.5405,1236.8588292710
2026-02-01T16:32:34.259Z,BNB Chain,binancecoin,754.3800,3967.0500,0.0500000000
2026-02-01T16:32:37.546Z,Polygon,polygon-ecosystem-token,0.1029,0.5410,1274.4954522660
2026-02-01T16:47:46.255Z,BNB Chain,binancecoin,750.8500,3948.4900,0.0500000000
2026-02-01T16:47:48.623Z,Polygon,polygon-ecosystem-token,0.1028,0.5404,613.4522688010
2026-02-01T17:03:35.623Z,BNB Chain,binancecoin,752.9000,3959.2700,0.0500000000
2026-02-01T17:03:38.604Z,Polygon,polygon-ecosystem-token,0.1029,0.5412,604.6016521220
2026-02-01T17:15:10.522Z,Ethereum,ethereum,2316.4900,12181.7200,0.7969819460
2026-02-01T17:15:13.608Z,BNB Chain,binancecoin,754.2400,3966.3300,0.0500000000
2026-02-01T17:15:14.521Z,Polygon,polygon-ecosystem-token,0.1033,0.5433,445.9680009910
2026-02-01T17:30:43.810Z,Ethereum,ethereum,2308.2900,12138.6000,0.4661959390
2026-02-01T17:30:46.276Z,BNB Chain,binancecoin,751.7100,3953.0300,0.0500000000
2026-02-01T17:30:47.095Z,Polygon,polygon-ecosystem-token,0.1031,0.5420,739.8919006380
2026-02-01T17:45:10.527Z,BNB Chain,binancecoin,751.0700,3949.6800,0.0500000000
2026-02-01T17:45:12.586Z,Polygon,polygon-ecosystem-token,0.1027,0.5401,511.8869118760
2026-02-01T18:02:04.196Z,BNB Chain,binancecoin,754.2400,3966.3000,0.0500000000
2026-02-01T18:02:06.459Z,Polygon,polygon-ecosystem-token,0.1028,0.5407,760.2992849320
2026-02-01T18:16:20.640Z,BNB Chain,binancecoin,763.6700,4015.9400,0.0500000000
2026-02-01T18:16:23.717Z,Polygon,polygon-ecosystem-token,0.1042,0.5481,307.9457831250
2026-02-01T18:31:25.945Z,BNB Chain,binancecoin,763.9400,4017.3300,0.0500000000
2026-02-01T18:31:28.426Z,Polygon,polygon-ecosystem-token,0.1046,0.5501,654.0262886410
2026-02-01T18:46:12.349Z,BNB Chain,binancecoin,761.3700,4003.8000,0.0500000000
2026-02-01T18:46:14.709Z,Polygon,polygon-ecosystem-token,0.1043,0.5485,708.0293845830
2026-02-01T19:01:33.553Z,BNB Chain,binancecoin,761.0500,4002.1200,0.0500000000
2026-02-01T19:01:35.816Z,Polygon,polygon-ecosystem-token,0.1040,0.5468,906.6653745470
2026-02-01T19:15:48.811Z,Ethereum,ethereum,2339.0100,12300.1500,0.1864419310
2026-02-01T19:15:51.314Z,BNB Chain,binancecoin,760.7700,4000.6500,0.0500000000
2026-02-01T19:15:52.200Z,Polygon,polygon-ecosystem-token,0.1040,0.5471,311.8623655450
2026-02-01T19:31:05.524Z,Ethereum,ethereum,2338.3800,12296.8500,0.1913067980
2026-02-01T19:31:07.685Z,BNB Chain,binancecoin,760.4700,3999.0700,0.0500000000
2026-02-01T19:31:08.500Z,Polygon,polygon-ecosystem-token,0.1040,0.5470,1038.8864731960
2026-02-01T19:47:20.593Z,BNB Chain,binancecoin,759.2600,3992.7100,0.0500000000
2026-02-01T19:47:23.664Z,Polygon,polygon-ecosystem-token,0.1040,0.5471,709.5062224070
2026-02-01T20:00:13.711Z,BNB Chain,binancecoin,755.1100,3970.8900,0.0500000000
2026-02-01T20:00:16.075Z,Polygon,polygon-ecosystem-token,0.1032,0.5428,261.4583092300
2026-02-01T20:15:11.082Z,BNB Chain,binancecoin,756.5800,3978.6200,0.0500000000
2026-02-01T20:15:13.721Z,Polygon,polygon-ecosystem-token,0.1034,0.5438,1037.0684324850
2026-02-01T20:31:29.668Z,BNB Chain,binancecoin,752.5700,3957.5400,0.0500000000
2026-02-01T20:31:32.756Z,Polygon,polygon-ecosystem-token,0.1032,0.5427,533.1807378630
2026-02-01T20:45:53.610Z,BNB Chain,binancecoin,760.5000,3999.2200,0.0500000000
2026-02-01T20:45:56.524Z,Polygon,polygon-ecosystem-token,0.1038,0.5461,384.3021951900
2026-02-01T21:00:10.191Z,BNB Chain,binancecoin,757.1700,3981.7300,0.0500000000
2026-02-01T21:00:13.581Z,Polygon,polygon-ecosystem-token,0.1034,0.5436,425.5905017700
2026-02-01T21:16:12.577Z,Ethereum,ethereum,2299.1900,12090.7400,0.1720006370
2026-02-01T21:16:15.960Z,BNB Chain,binancecoin,753.5800,3962.8300,0.0500000000
2026-02-01T21:16:16.675Z,Polygon,polygon-ecosystem-token,0.1030,0.5414,555.3631147880
2026-02-01T21:30:47.691Z,BNB Chain,binancecoin,754.6700,3968.5800,0.0500000000
2026-02-01T21:30:50.778Z,Polygon,polygon-ecosystem-token,0.1032,0.5427,820.6527408810
2026-02-01T21:47:09.702Z,BNB Chain,binancecoin,756.7800,3979.7000,0.0500000000
2026-02-01T21:47:12.108Z,Polygon,polygon-ecosystem-token,0.1035,0.5442,1567.4312948070
2026-02-01T22:02:31.153Z,Ethereum,ethereum,2284.5800,12013.9400,0.1785507360
2026-02-01T22:02:33.824Z,BNB Chain,binancecoin,752.3500,3956.3900,0.0500000000
2026-02-01T22:02:37.200Z,Polygon,polygon-ecosystem-token,0.1032,0.5424,591.3105255270
2026-02-01T22:15:53.350Z,BNB Chain,binancecoin,761.9400,4005.4800,0.0500000000
2026-02-01T22:15:56.125Z,Polygon,polygon-ecosystem-token,0.1038,0.5457,436.0579176480
2026-02-01T22:30:41.676Z,BNB Chain,binancecoin,758.8600,3989.2800,0.0500000000
2026-02-01T22:30:44.046Z,Polygon,polygon-ecosystem-token,0.1034,0.5434,356.6571044040
2026-02-01T22:45:10.423Z,BNB Chain,binancecoin,763.0900,4011.5100,0.0500000000
2026-02-01T22:45:12.996Z,Polygon,polygon-ecosystem-token,0.1038,0.5456,485.1211777210
2026-02-01T23:01:27.430Z,BNB Chain,binancecoin,761.4800,4003.0700,0.0500000000
2026-02-01T23:01:29.872Z,Polygon,polygon-ecosystem-token,0.1034,0.5437,845.6141805780
2026-02-01T23:15:10.395Z,BNB Chain,binancecoin,750.1200,3943.3300,0.0500000000
2026-02-01T23:15:12.661Z,Polygon,polygon-ecosystem-token,0.1018,0.5350,1218.6511416550
2026-02-01T23:30:10.944Z,BNB Chain,binancecoin,757.6000,3982.6700,0.0500000000
2026-02-01T23:30:14.119Z,Polygon,polygon-ecosystem-token,0.1027,0.5397,1356.7164414770
2026-02-01T23:45:10.938Z,BNB Chain,binancecoin,761.4500,4002.8900,0.0500000000
2026-02-01T23:45:16.069Z,Polygon,polygon-ecosystem-token,0.1037,0.5451,395.5921851900
2026-02-02T00:00:37.756Z,BNB Chain,binancecoin,758.0500,3985.0400,0.0500000000
2026-02-02T00:00:40.368Z,Polygon,polygon-ecosystem-token,0.1028,0.5405,787.2705546730
2026-02-02T00:17:53.489Z,BNB Chain,binancecoin,763.6600,4014.5200,0.0500000000
2026-02-02T00:17:55.754Z,Polygon,polygon-ecosystem-token,0.1034,0.5438,595.9411117130
2026-02-02T00:32:17.739Z,BNB Chain,binancecoin,767.1500,4032.8400,0.0500000000
2026-02-02T00:32:21.063Z,Polygon,polygon-ecosystem-token,0.1047,0.5506,692.4852590430
2026-02-02T00:45:10.350Z,BNB Chain,binancecoin,766.4300,4032.4100,0.0500000000
2026-02-02T00:45:12.716Z,Polygon,polygon-ecosystem-token,0.1050,0.5522,833.9951368630
2026-02-02T01:00:10.450Z,BNB Chain,binancecoin,763.5200,4016.9600,0.0500000000
2026-02-02T01:00:13.019Z,Polygon,polygon-ecosystem-token,0.1046,0.5501,376.3364036970
2026-02-02T01:15:48.642Z,BNB Chain,binancecoin,756.1900,3977.0100,0.0500000000
2026-02-02T01:15:51.012Z,Polygon,polygon-ecosystem-token,0.1045,0.5498,777.5900801680
2026-02-02T01:30:11.096Z,BNB Chain,binancecoin,766.9200,4036.7100,0.0500000000
2026-02-02T01:30:13.802Z,Polygon,polygon-ecosystem-token,0.1054,0.5546,325.0920782550
2026-02-02T01:45:10.962Z,BNB Chain,binancecoin,765.5700,4029.4900,0.0500000000
2026-02-02T01:45:13.517Z,Polygon,polygon-ecosystem-token,0.1068,0.5616,752.4274565750
2026-02-02T02:01:14.230Z,BNB Chain,binancecoin,764.8600,4022.5400,0.0500000000
2026-02-02T02:01:17.239Z,Polygon,polygon-ecosystem-token,0.1063,0.5591,721.3179720800
2026-02-02T02:17:35.722Z,BNB Chain,binancecoin,761.4200,4003.5500,0.0500000000
2026-02-02T02:17:38.817Z,Polygon,polygon-ecosystem-token,0.1054,0.5543,812.7849698760
2026-02-02T02:30:13.185Z,BNB Chain,binancecoin,763.6600,4018.6800,0.0500000000
2026-02-02T02:30:15.717Z,Polygon,polygon-ecosystem-token,0.1048,0.5516,615.6019300670
2026-02-02T02:46:01.558Z,Ethereum,ethereum,2275.1000,11977.2900,0.0902276170
2026-02-02T02:46:04.023Z,BNB Chain,binancecoin,761.5700,4009.2800,0.0500000000
2026-02-02T02:46:05.554Z,Polygon,polygon-ecosystem-token,0.1044,0.5497,761.5466918030
2026-02-02T03:00:18.676Z,BNB Chain,binancecoin,758.3100,3993.3200,0.0500000000
2026-02-02T03:00:22.064Z,Polygon,polygon-ecosystem-token,0.1041,0.5480,367.4143856910
2026-02-02T03:16:09.261Z,BNB Chain,binancecoin,750.9500,3951.6300,0.0500000000
2026-02-02T03:16:12.033Z,Polygon,polygon-ecosystem-token,0.1033,0.5436,1195.1369689730
2026-02-02T03:31:56.650Z,Ethereum,ethereum,2175.5000,11455.7700,1.6497324440
2026-02-02T03:31:59.329Z,BNB Chain,binancecoin,732.3000,3856.1300,0.0500000000
2026-02-02T03:32:00.139Z,Polygon,polygon-ecosystem-token,0.1013,0.5335,1364.9579042170
2026-02-02T03:45:10.048Z,BNB Chain,binancecoin,730.4800,3846.8400,0.0500000000
2026-02-02T03:45:12.609Z,Polygon,polygon-ecosystem-token,0.1006,0.5296,708.2351766200
2026-02-02T04:00:11.079Z,Ethereum,ethereum,2235.5600,11780.2800,1.3387422750
2026-02-02T04:00:14.164Z,BNB Chain,binancecoin,750.2400,3953.4100,0.0500000000
2026-02-02T04:00:14.976Z,Polygon,polygon-ecosystem-token,0.1030,0.5425,361.8510291380
2026-02-02T04:15:11.188Z,Ethereum,ethereum,2209.3500,11651.2100,0.5115554270
2026-02-02T04:15:13.860Z,BNB Chain,binancecoin,743.8100,3922.5400,0.0500000000
2026-02-02T04:15:14.573Z,Polygon,polygon-ecosystem-token,0.1023,0.5396,468.1717489480
2026-02-02T04:30:10.687Z,BNB Chain,binancecoin,755.8600,3985.5900,0.0500000000
2026-02-02T04:30:13.047Z,Polygon,polygon-ecosystem-token,0.1034,0.5453,464.7517232930
2026-02-02T04:49:37.237Z,Ethereum,ethereum,2254.4700,11888.0700,0.1186174850
2026-02-02T04:49:39.704Z,BNB Chain,binancecoin,755.1400,3981.9300,0.0500000000
